responses_comment;questionaire_uuid;responses_time;wm_config;wm_testId;wm_date;responses_score;wm_id;wm_type;responses_stimulus
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;127808;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;35;mandarin_test_1;mushra;C2_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;127808;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;34;mandarin_test_1;mushra;C4_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;127808;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;55;mandarin_test_1;mushra;C4_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;127808;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;69;mandarin_test_1;mushra;C3_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;127808;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;68;mandarin_test_1;mushra;C3_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;127808;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;70;mandarin_test_1;mushra;reference_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;127808;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;82;mandarin_test_1;mushra;reference_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;100155;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;13;mandarin_test_2;mushra;C2_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;100155;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;34;mandarin_test_2;mushra;C2_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;100155;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;63;mandarin_test_2;mushra;C4_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;100155;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;63;mandarin_test_2;mushra;C4_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;100155;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;16;mandarin_test_2;mushra;C1_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;100155;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;32;mandarin_test_2;mushra;C1_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;100155;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;70;mandarin_test_2;mushra;reference_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;100155;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;100;mandarin_test_2;mushra;reference_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;100155;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;86;mandarin_test_2;mushra;C3_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;100155;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;83;mandarin_test_2;mushra;C3_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;133272;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;16;cantonese_test_1;mushra;C1_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;133272;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;44;cantonese_test_1;mushra;C1_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;133272;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;27;cantonese_test_1;mushra;C5_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;133272;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;42;cantonese_test_1;mushra;C5_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;133272;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;74;cantonese_test_1;mushra;C4_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;133272;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;73;cantonese_test_1;mushra;C4_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;133272;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;100;cantonese_test_1;mushra;C2_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;133272;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;54;cantonese_test_1;mushra;C2_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;133272;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;33;cantonese_test_1;mushra;C3_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;133272;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;44;cantonese_test_1;mushra;C3_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;133272;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;90;cantonese_test_1;mushra;reference_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;133272;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;80;cantonese_test_1;mushra;reference_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;124727;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;85;cantonese_test_2;mushra;C2_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;124727;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;76;cantonese_test_2;mushra;C2_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;124727;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;13;cantonese_test_2;mushra;C4_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;124727;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;31;cantonese_test_2;mushra;C4_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;124727;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;23;cantonese_test_2;mushra;C1_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;124727;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;38;cantonese_test_2;mushra;C1_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;124727;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;69;cantonese_test_2;mushra;reference_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;124727;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;66;cantonese_test_2;mushra;reference_2
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;124727;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;91;cantonese_test_2;mushra;C3_1
;6edb7625-1e4c-4ca6-8a69-2131babf85e9;124727;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:43:04.107487;86;cantonese_test_2;mushra;C3_2
;7469b391-c6b2-4cec-893e-377c7903df5b;103168;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;30;lang_fam;languageFamiliarity;Lang_eng
;7469b391-c6b2-4cec-893e-377c7903df5b;103168;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;0;lang_fam;languageFamiliarity;Lang_jp
;7469b391-c6b2-4cec-893e-377c7903df5b;103168;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;30;lang_fam;languageFamiliarity;Lang_man
;7469b391-c6b2-4cec-893e-377c7903df5b;103168;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;100;lang_fam;languageFamiliarity;Lang_canto
;7469b391-c6b2-4cec-893e-377c7903df5b;34412;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;1;gender;gender;M
;7469b391-c6b2-4cec-893e-377c7903df5b;34412;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;0;gender;gender;F
;7469b391-c6b2-4cec-893e-377c7903df5b;34412;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;0;gender;gender;NB
;7469b391-c6b2-4cec-893e-377c7903df5b;34412;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;0;gender;gender;NA
;7469b391-c6b2-4cec-893e-377c7903df5b;1186762;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;22;english_test_1;mushra;C1_1
;7469b391-c6b2-4cec-893e-377c7903df5b;1186762;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;62;english_test_1;mushra;C1_2
;7469b391-c6b2-4cec-893e-377c7903df5b;1186762;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;0;english_test_1;mushra;C2_1
;7469b391-c6b2-4cec-893e-377c7903df5b;1186762;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;62;english_test_1;mushra;C2_2
;7469b391-c6b2-4cec-893e-377c7903df5b;1186762;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;100;english_test_1;mushra;C5_1
;7469b391-c6b2-4cec-893e-377c7903df5b;1186762;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;78;english_test_1;mushra;C5_2
;7469b391-c6b2-4cec-893e-377c7903df5b;1186762;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;56;english_test_1;mushra;C3_1
;7469b391-c6b2-4cec-893e-377c7903df5b;1186762;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;60;english_test_1;mushra;C3_2
;7469b391-c6b2-4cec-893e-377c7903df5b;1186762;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;0;english_test_1;mushra;C4_1
;7469b391-c6b2-4cec-893e-377c7903df5b;1186762;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;58;english_test_1;mushra;C4_2
;7469b391-c6b2-4cec-893e-377c7903df5b;1186762;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;100;english_test_1;mushra;reference_1
;7469b391-c6b2-4cec-893e-377c7903df5b;1186762;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;59;english_test_1;mushra;reference_2
;7469b391-c6b2-4cec-893e-377c7903df5b;232265;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;54;english_test_2;mushra;C4_1
;7469b391-c6b2-4cec-893e-377c7903df5b;232265;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;72;english_test_2;mushra;C4_2
;7469b391-c6b2-4cec-893e-377c7903df5b;232265;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;44;english_test_2;mushra;C2_1
;7469b391-c6b2-4cec-893e-377c7903df5b;232265;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;46;english_test_2;mushra;C2_2
;7469b391-c6b2-4cec-893e-377c7903df5b;232265;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;24;english_test_2;mushra;C3_1
;7469b391-c6b2-4cec-893e-377c7903df5b;232265;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;41;english_test_2;mushra;C3_2
;7469b391-c6b2-4cec-893e-377c7903df5b;232265;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;100;english_test_2;mushra;reference_1
;7469b391-c6b2-4cec-893e-377c7903df5b;232265;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;71;english_test_2;mushra;reference_2
;7469b391-c6b2-4cec-893e-377c7903df5b;232265;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;100;english_test_2;mushra;C1_1
;7469b391-c6b2-4cec-893e-377c7903df5b;232265;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;100;english_test_2;mushra;C1_2
;7469b391-c6b2-4cec-893e-377c7903df5b;186425;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;100;japanese_test_1;mushra;reference_1
;7469b391-c6b2-4cec-893e-377c7903df5b;186425;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;77;japanese_test_1;mushra;reference_2
;7469b391-c6b2-4cec-893e-377c7903df5b;186425;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;7;japanese_test_1;mushra;C2_1
;7469b391-c6b2-4cec-893e-377c7903df5b;186425;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;86;japanese_test_1;mushra;C2_2
;7469b391-c6b2-4cec-893e-377c7903df5b;186425;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;10;japanese_test_1;mushra;C1_1
;7469b391-c6b2-4cec-893e-377c7903df5b;186425;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;83;japanese_test_1;mushra;C1_2
;7469b391-c6b2-4cec-893e-377c7903df5b;186425;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;0;japanese_test_1;mushra;C3_1
;7469b391-c6b2-4cec-893e-377c7903df5b;186425;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;44;japanese_test_1;mushra;C3_2
;7469b391-c6b2-4cec-893e-377c7903df5b;186425;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;0;japanese_test_1;mushra;C4_1
;7469b391-c6b2-4cec-893e-377c7903df5b;186425;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;48;japanese_test_1;mushra;C4_2
;7469b391-c6b2-4cec-893e-377c7903df5b;120590;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;51;japanese_test_2;mushra;C3_1
;7469b391-c6b2-4cec-893e-377c7903df5b;120590;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;74;japanese_test_2;mushra;C3_2
;7469b391-c6b2-4cec-893e-377c7903df5b;120590;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;44;japanese_test_2;mushra;reference_1
;7469b391-c6b2-4cec-893e-377c7903df5b;120590;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;44;japanese_test_2;mushra;reference_2
;7469b391-c6b2-4cec-893e-377c7903df5b;120590;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;18;japanese_test_2;mushra;C5_1
;7469b391-c6b2-4cec-893e-377c7903df5b;120590;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;44;japanese_test_2;mushra;C5_2
;7469b391-c6b2-4cec-893e-377c7903df5b;120590;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;86;japanese_test_2;mushra;C2_1
;7469b391-c6b2-4cec-893e-377c7903df5b;120590;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;78;japanese_test_2;mushra;C2_2
;7469b391-c6b2-4cec-893e-377c7903df5b;120590;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;0;japanese_test_2;mushra;C4_1
;7469b391-c6b2-4cec-893e-377c7903df5b;120590;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;41;japanese_test_2;mushra;C4_2
;7469b391-c6b2-4cec-893e-377c7903df5b;120590;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;82;japanese_test_2;mushra;C1_1
;7469b391-c6b2-4cec-893e-377c7903df5b;120590;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;76;japanese_test_2;mushra;C1_2
;7469b391-c6b2-4cec-893e-377c7903df5b;171258;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;87;mandarin_test_1;mushra;reference_1
;7469b391-c6b2-4cec-893e-377c7903df5b;171258;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;67;mandarin_test_1;mushra;reference_2
;7469b391-c6b2-4cec-893e-377c7903df5b;171258;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;21;mandarin_test_1;mushra;C1_1
;7469b391-c6b2-4cec-893e-377c7903df5b;171258;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;47;mandarin_test_1;mushra;C1_2
;7469b391-c6b2-4cec-893e-377c7903df5b;171258;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;11;mandarin_test_1;mushra;C3_1
;7469b391-c6b2-4cec-893e-377c7903df5b;171258;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;97;mandarin_test_1;mushra;C3_2
;7469b391-c6b2-4cec-893e-377c7903df5b;171258;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;0;mandarin_test_1;mushra;C2_1
;7469b391-c6b2-4cec-893e-377c7903df5b;171258;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;27;mandarin_test_1;mushra;C2_2
;7469b391-c6b2-4cec-893e-377c7903df5b;171258;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;24;mandarin_test_1;mushra;C4_1
;7469b391-c6b2-4cec-893e-377c7903df5b;171258;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;60;mandarin_test_1;mushra;C4_2
;7469b391-c6b2-4cec-893e-377c7903df5b;112122;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;51;mandarin_test_2;mushra;C1_1
;7469b391-c6b2-4cec-893e-377c7903df5b;112122;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;51;mandarin_test_2;mushra;C1_2
;7469b391-c6b2-4cec-893e-377c7903df5b;112122;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;64;mandarin_test_2;mushra;C3_1
;7469b391-c6b2-4cec-893e-377c7903df5b;112122;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;62;mandarin_test_2;mushra;C3_2
;7469b391-c6b2-4cec-893e-377c7903df5b;112122;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;50;mandarin_test_2;mushra;C4_1
;7469b391-c6b2-4cec-893e-377c7903df5b;112122;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;56;mandarin_test_2;mushra;C4_2
;7469b391-c6b2-4cec-893e-377c7903df5b;112122;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;37;mandarin_test_2;mushra;C2_1
;7469b391-c6b2-4cec-893e-377c7903df5b;112122;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;53;mandarin_test_2;mushra;C2_2
;7469b391-c6b2-4cec-893e-377c7903df5b;112122;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;89;mandarin_test_2;mushra;reference_1
;7469b391-c6b2-4cec-893e-377c7903df5b;112122;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;86;mandarin_test_2;mushra;reference_2
;7469b391-c6b2-4cec-893e-377c7903df5b;192792;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;84;cantonese_test_1;mushra;C5_1
;7469b391-c6b2-4cec-893e-377c7903df5b;192792;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;81;cantonese_test_1;mushra;C5_2
;7469b391-c6b2-4cec-893e-377c7903df5b;192792;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;16;cantonese_test_1;mushra;C2_1
;7469b391-c6b2-4cec-893e-377c7903df5b;192792;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;30;cantonese_test_1;mushra;C2_2
;7469b391-c6b2-4cec-893e-377c7903df5b;192792;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;53;cantonese_test_1;mushra;C3_1
;7469b391-c6b2-4cec-893e-377c7903df5b;192792;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;17;cantonese_test_1;mushra;C3_2
;7469b391-c6b2-4cec-893e-377c7903df5b;192792;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;100;cantonese_test_1;mushra;reference_1
;7469b391-c6b2-4cec-893e-377c7903df5b;192792;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;86;cantonese_test_1;mushra;reference_2
;7469b391-c6b2-4cec-893e-377c7903df5b;192792;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;0;cantonese_test_1;mushra;C1_1
;7469b391-c6b2-4cec-893e-377c7903df5b;192792;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;24;cantonese_test_1;mushra;C1_2
;7469b391-c6b2-4cec-893e-377c7903df5b;192792;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;3;cantonese_test_1;mushra;C4_1
;7469b391-c6b2-4cec-893e-377c7903df5b;192792;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;16;cantonese_test_1;mushra;C4_2
;7469b391-c6b2-4cec-893e-377c7903df5b;141831;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;51;cantonese_test_2;mushra;C3_1
;7469b391-c6b2-4cec-893e-377c7903df5b;141831;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;70;cantonese_test_2;mushra;C3_2
;7469b391-c6b2-4cec-893e-377c7903df5b;141831;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;54;cantonese_test_2;mushra;C2_1
;7469b391-c6b2-4cec-893e-377c7903df5b;141831;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;66;cantonese_test_2;mushra;C2_2
;7469b391-c6b2-4cec-893e-377c7903df5b;141831;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;86;cantonese_test_2;mushra;reference_1
;7469b391-c6b2-4cec-893e-377c7903df5b;141831;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;81;cantonese_test_2;mushra;reference_2
;7469b391-c6b2-4cec-893e-377c7903df5b;141831;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;41;cantonese_test_2;mushra;C1_1
;7469b391-c6b2-4cec-893e-377c7903df5b;141831;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;68;cantonese_test_2;mushra;C1_2
;7469b391-c6b2-4cec-893e-377c7903df5b;141831;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;16;cantonese_test_2;mushra;C4_1
;7469b391-c6b2-4cec-893e-377c7903df5b;141831;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 05:45:48.373162;41;cantonese_test_2;mushra;C4_2
;c7af4618-3c64-428a-9578-62067fa6adfc;25144;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 17:15:49.916212;70;lang_fam;languageFamiliarity;Lang_eng
;c7af4618-3c64-428a-9578-62067fa6adfc;25144;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 17:15:49.916212;5;lang_fam;languageFamiliarity;Lang_jp
;c7af4618-3c64-428a-9578-62067fa6adfc;25144;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 17:15:49.916212;100;lang_fam;languageFamiliarity;Lang_man
;c7af4618-3c64-428a-9578-62067fa6adfc;25144;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 17:15:49.916212;94;lang_fam;languageFamiliarity;Lang_canto
;c7af4618-3c64-428a-9578-62067fa6adfc;113630;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 17:15:49.916212;1;gender;gender;M
;c7af4618-3c64-428a-9578-62067fa6adfc;113630;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 17:15:49.916212;0;gender;gender;F
;c7af4618-3c64-428a-9578-62067fa6adfc;113630;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 17:15:49.916212;0;gender;gender;NB
;c7af4618-3c64-428a-9578-62067fa6adfc;113630;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 17:15:49.916212;0;gender;gender;NA
;c7af4618-3c64-428a-9578-62067fa6adfc;176879;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 17:15:49.916212;100;english_test_1;mushra;C4_1
;c7af4618-3c64-428a-9578-62067fa6adfc;176879;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 17:15:49.916212;100;english_test_1;mushra;C4_2
;c7af4618-3c64-428a-9578-62067fa6adfc;176879;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 17:15:49.916212;25;english_test_1;mushra;C1_1
;c7af4618-3c64-428a-9578-62067fa6adfc;176879;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-05 17:15:49.916212;99;english_test_1;mushra;C1_2
