responses_comment;wm_id;wm_config;responses_score;responses_time;wm_testId;wm_date;questionaire_uuid;wm_type;responses_stimulus
;japanese_test_2;configs/mushra_noloop_nowav.yaml;100;92917;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C1_1
;japanese_test_2;configs/mushra_noloop_nowav.yaml;84;92917;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C1_2
;japanese_test_2;configs/mushra_noloop_nowav.yaml;5;92917;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C2_1
;japanese_test_2;configs/mushra_noloop_nowav.yaml;72;92917;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C2_2
;japanese_test_2;configs/mushra_noloop_nowav.yaml;66;92917;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C3_1
;japanese_test_2;configs/mushra_noloop_nowav.yaml;71;92917;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C3_2
;japanese_test_2;configs/mushra_noloop_nowav.yaml;5;92917;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;reference_1
;japanese_test_2;configs/mushra_noloop_nowav.yaml;49;92917;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;reference_2
;japanese_test_2;configs/mushra_noloop_nowav.yaml;81;92917;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C5_1
;japanese_test_2;configs/mushra_noloop_nowav.yaml;87;92917;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C5_2
;japanese_test_2;configs/mushra_noloop_nowav.yaml;100;92917;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C4_1
;japanese_test_2;configs/mushra_noloop_nowav.yaml;90;92917;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C4_2
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;100;96576;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C2_1
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;23;96576;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C2_2
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;31;96576;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C4_1
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;64;96576;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C4_2
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;100;96576;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;reference_1
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;100;96576;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;reference_2
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;33;96576;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C3_1
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;51;96576;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C3_2
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;2;96576;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C1_1
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;1;96576;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C1_2
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;100;61078;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C4_1
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;100;61078;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C4_2
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;100;61078;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C1_1
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;100;61078;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C1_2
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;100;61078;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;reference_1
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;100;61078;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;reference_2
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;63;61078;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C3_1
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;75;61078;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C3_2
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;26;61078;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C2_1
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;39;61078;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C2_2
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;100;142454;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C5_1
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;100;142454;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C5_2
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;1;142454;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C1_1
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;51;142454;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C1_2
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;30;142454;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;reference_1
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;65;142454;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;reference_2
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;100;142454;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C2_1
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;21;142454;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C2_2
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;1;142454;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C4_1
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;2;142454;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C4_2
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;81;142454;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C3_1
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;2;142454;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C3_2
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;100;80908;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C2_1
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;100;80908;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C2_2
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;25;80908;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C4_1
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;22;80908;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C4_2
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;100;80908;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;reference_1
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;71;80908;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;reference_2
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;100;80908;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C3_1
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;100;80908;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C3_2
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;100;80908;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C1_1
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;100;80908;mushra_noloop_nowav;2025-04-30 14:06:47.489994;870d88d0-dcad-4833-b9b4-921906de7e3a;mushra;C1_2
;lang_fam;configs/mushra_noloop_nowav.yaml;99;18031;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;languageFamiliarity;Lang_eng
;lang_fam;configs/mushra_noloop_nowav.yaml;19;18031;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;languageFamiliarity;Lang_jp
;lang_fam;configs/mushra_noloop_nowav.yaml;98;18031;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;languageFamiliarity;Lang_man
;lang_fam;configs/mushra_noloop_nowav.yaml;100;18031;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;languageFamiliarity;Lang_canto
;gender;configs/mushra_noloop_nowav.yaml;1;7422;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;gender;M
;gender;configs/mushra_noloop_nowav.yaml;0;7422;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;gender;F
;gender;configs/mushra_noloop_nowav.yaml;0;7422;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;gender;NB
;gender;configs/mushra_noloop_nowav.yaml;0;7422;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;gender;NA
;english_test_1;configs/mushra_noloop_nowav.yaml;29;231901;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_1
;english_test_1;configs/mushra_noloop_nowav.yaml;40;231901;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_2
;english_test_1;configs/mushra_noloop_nowav.yaml;69;231901;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C5_1
;english_test_1;configs/mushra_noloop_nowav.yaml;69;231901;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C5_2
;english_test_1;configs/mushra_noloop_nowav.yaml;50;231901;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_1
;english_test_1;configs/mushra_noloop_nowav.yaml;69;231901;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_2
;english_test_1;configs/mushra_noloop_nowav.yaml;26;231901;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_1
;english_test_1;configs/mushra_noloop_nowav.yaml;34;231901;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_2
;english_test_1;configs/mushra_noloop_nowav.yaml;100;231901;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_1
;english_test_1;configs/mushra_noloop_nowav.yaml;68;231901;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_2
;english_test_1;configs/mushra_noloop_nowav.yaml;70;231901;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_1
;english_test_1;configs/mushra_noloop_nowav.yaml;69;231901;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_2
;english_test_2;configs/mushra_noloop_nowav.yaml;52;332374;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_1
;english_test_2;configs/mushra_noloop_nowav.yaml;69;332374;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_2
;english_test_2;configs/mushra_noloop_nowav.yaml;38;332374;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_1
;english_test_2;configs/mushra_noloop_nowav.yaml;71;332374;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_2
;english_test_2;configs/mushra_noloop_nowav.yaml;100;332374;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_1
;english_test_2;configs/mushra_noloop_nowav.yaml;79;332374;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_2
;english_test_2;configs/mushra_noloop_nowav.yaml;50;332374;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_1
;english_test_2;configs/mushra_noloop_nowav.yaml;78;332374;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_2
;english_test_2;configs/mushra_noloop_nowav.yaml;51;332374;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_1
;english_test_2;configs/mushra_noloop_nowav.yaml;82;332374;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_2
;japanese_test_1;configs/mushra_noloop_nowav.yaml;30;142853;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_1
;japanese_test_1;configs/mushra_noloop_nowav.yaml;72;142853;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_2
;japanese_test_1;configs/mushra_noloop_nowav.yaml;50;142853;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_1
;japanese_test_1;configs/mushra_noloop_nowav.yaml;52;142853;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_2
;japanese_test_1;configs/mushra_noloop_nowav.yaml;100;142853;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_1
;japanese_test_1;configs/mushra_noloop_nowav.yaml;87;142853;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_2
;japanese_test_1;configs/mushra_noloop_nowav.yaml;32;142853;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_1
;japanese_test_1;configs/mushra_noloop_nowav.yaml;50;142853;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_2
;japanese_test_1;configs/mushra_noloop_nowav.yaml;70;142853;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_1
;japanese_test_1;configs/mushra_noloop_nowav.yaml;76;142853;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_2
;japanese_test_2;configs/mushra_noloop_nowav.yaml;33;112249;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_1
;japanese_test_2;configs/mushra_noloop_nowav.yaml;57;112249;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_2
;japanese_test_2;configs/mushra_noloop_nowav.yaml;100;112249;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_1
;japanese_test_2;configs/mushra_noloop_nowav.yaml;72;112249;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_2
;japanese_test_2;configs/mushra_noloop_nowav.yaml;67;112249;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_1
;japanese_test_2;configs/mushra_noloop_nowav.yaml;68;112249;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_2
;japanese_test_2;configs/mushra_noloop_nowav.yaml;72;112249;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_1
;japanese_test_2;configs/mushra_noloop_nowav.yaml;73;112249;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_2
;japanese_test_2;configs/mushra_noloop_nowav.yaml;32;112249;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C5_1
;japanese_test_2;configs/mushra_noloop_nowav.yaml;67;112249;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C5_2
;japanese_test_2;configs/mushra_noloop_nowav.yaml;74;112249;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_1
;japanese_test_2;configs/mushra_noloop_nowav.yaml;79;112249;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_2
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;71;159709;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_1
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;51;159709;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_2
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;31;159709;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_1
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;72;159709;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_2
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;36;159709;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_1
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;60;159709;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_2
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;100;159709;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_1
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;83;159709;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_2
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;36;159709;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_1
;mandarin_test_1;configs/mushra_noloop_nowav.yaml;35;159709;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_2
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;66;114605;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_1
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;73;114605;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_2
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;32;114605;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_1
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;65;114605;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_2
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;52;114605;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_1
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;71;114605;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_2
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;100;114605;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_1
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;81;114605;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_2
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;33;114605;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_1
;mandarin_test_2;configs/mushra_noloop_nowav.yaml;40;114605;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_2
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;100;171339;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_1
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;79;171339;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_2
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;36;171339;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_1
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;61;171339;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_2
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;34;171339;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_1
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;55;171339;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_2
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;67;171339;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C5_1
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;49;171339;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C5_2
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;26;171339;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_1
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;32;171339;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_2
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;32;171339;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_1
;cantonese_test_1;configs/mushra_noloop_nowav.yaml;58;171339;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_2
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;72;108298;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_1
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;66;108298;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C2_2
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;100;108298;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_1
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;79;108298;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;reference_2
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;33;108298;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_1
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;59;108298;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C3_2
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;33;108298;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_1
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;37;108298;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C4_2
;cantonese_test_2;configs/mushra_noloop_nowav.yaml;32;108298;mushra_noloop_nowav;2025-05-03 18:20:03.069494;8148da74-b88f-4f19-960b-a620583c6104;mushra;C1_1
